#columns: id,definition,preferred_spelling,phonetic_spelling,alt_spelling,word_class,conjugation_kind,jlpt_level,date_added,row_num,lessons,tags
5f6cc5c3-6625-5caa-9277-f43493360fc2,hat; cap,帽子,ぼうし,,noun,,5,2022-05-30,147,GENKI3_L02,things noun genki3-l02
6d055f49-622a-5d8a-a7d2-11de3279b9ce,book,本,ほん,,noun,,5,2022-05-30,148,GENKI3_L02,things noun genki3-l02
3a52dad1-de68-523b-b6ad-3148496bcf8e,bank,銀行,ぎんこう,,noun,,5,2022-05-30,149,DUO_01_04 DUO_U02 GENKI3_L02,place noun duo-01-04 duo-u02 genki3-l02
6c108fe0-b52d-56de-96f2-f8e0bf450367,convenience store,コンビニ,こんびに,,noun,,,2022-05-30,150,GENKI3_L02,place noun genki3-l02
14edc8de-8ed3-58f5-a083-13a34db6f490,toilet; restroom,トイレ,トイレ,,noun,,5,2022-05-30,151,GENKI3_L02,place noun genki3-l02
dd52de46-6d78-5bc3-96ab-b25e9be9e291,library,図書館,としょかん,,noun,,5,2022-05-30,152,GENKI3_L02,place noun genki3-l02
89b553be-905d-57aa-946c-86dc9f366aa2,post office,郵便局,ゆうびんきょく,,noun,,5,2022-05-30,153,GENKI3_L02,place noun genki3-l02
f7d4fade-03e1-53e3-94c0-24034e6a9e08,how much,いくら,いくら,幾ら,adverb,,5,2022-05-30,154,GENKI3_L02,money adverb genki3-l02
fbae6594-96c7-53f0-a80b-bd325d5a22ff,...yen,〜円,〜えん,,noun,,3,2022-05-30,155,GENKI3_L02,money noun genki3-l02
dcb08e4f-eb7c-5536-bd57-ee51127a14be,expensive; high,高い,たかい,,adjective,i adjective,5,2022-05-30,156,GENKI3_L02,money adjective i-adjective genki3-l02
1cee44df-fc33-5279-8d09-5051e714782f,welcome,いらっしゃいませ,いらっしゃいませ,,expression,,,2022-05-30,157,GENKI3_L02,expression genki3-l02
845d24c6-6c7c-50f4-8dd7-450485839fa5,...please,〜お願いします,〜おねがいします,,expression,,2,2022-05-30,158,GENKI3_L02,expression genki3-l02
fc6be215-8cf3-55b8-8a6b-0dd345852963,please give me...,〜ください,〜ください,〜下さい,expression,,5,2022-05-30,159,DUO_02_01 DUO_U06 GENKI3_L02,expression duo-02-01 duo-u06 genki3-l02
3bb29baa-6e40-5c58-93cd-2000ea1120eb,then...; if that is the case...,じゃあ,じゃあ,,expression,,5,2022-05-30,160,GENKI3_L02,expression genki3-l02
8dc54b41-91cb-5289-bb0b-5f4a5854fea7,here it is; please go ahead; i beg of you,どうぞ,どうぞ,,expression,,5,2022-05-30,161,GENKI3_L02,expression genki3-l02
5891a34d-ba0a-5458-b42e-f82c60d27f9f,thanks (casual),どうも,どうも,,expression,,5,2022-05-30,162,GENKI3_L02,expression genki3-l02
48b8587c-d363-5b54-94d9-c9e5dfff2412,zero; 0,ゼロ,ゼロ,,noun,,,2022-05-30,163,GENKI3_L02,number noun genki3-l02
c007b505-323f-5517-8353-ed093d1571de,one,一,いち,,noun,,5,2022-05-30,164,GENKI3_L02,number noun genki3-l02
8873834d-7358-505d-a93b-7782dbd00024,two,二,に,,noun,,5,2022-05-30,165,GENKI3_L02,number noun genki3-l02
0f9e7c25-4cfa-5186-a893-0f59b7e34745,three,三,さん,,noun,,5,2022-05-30,166,GENKI3_L02,number noun genki3-l02
59d58d35-f0f2-5535-8404-8cb786e2c830,four,四,よん／し,,noun,,5,2022-05-30,167,GENKI3_L02,number noun genki3-l02
82339058-2123-58a8-93dc-b1c0b05cdae8,five,五,ご,,noun,,5,2022-05-30,168,GENKI3_L02,number noun genki3-l02
e469a7d8-cfad-5a85-ba5c-cb1d0c8ca1b0,six,六,六,,noun,,5,2022-05-30,169,GENKI3_L02,number noun genki3-l02
49ab0509-4a86-552d-975b-fc49e74790d4,seven,七,なな／しち,,noun,,5,2022-05-30,170,GENKI3_L02,number noun genki3-l02
6d9b3812-644e-5890-94cc-09a2fd01a30a,eight,八,はち,,noun,,5,2022-05-30,171,GENKI3_L02,number noun genki3-l02
aaf16bcd-1ecc-5f72-97a6-497825719aba,nine,九,きゅう,,noun,,5,2022-05-30,172,GENKI3_L02,number noun genki3-l02
e05ed6a4-edcb-5052-9760-1e10c70c2236,ten,十,じゅう,,noun,,5,2022-05-30,173,GENKI3_L02,number noun genki3-l02
0f06fb63-c508-57a2-8983-2cb9f5dfd2e7,hundred,百,ひゃく,,noun,,5,2022-07-24,174,GENKI3_L03,number noun genki3-l03
662aaf34-2fd3-5ab7-ad40-ee6e4862fc2c,thousand,千,せん,,noun,,5,2022-07-24,175,GENKI3_L03,number noun genki3-l03
06eedaf7-2c40-54e4-a1ea-669b265fda8d,ten-thousand,万,まん,,noun,,5,2022-07-24,176,GENKI3_L03,number noun genki3-l03
b82fa253-fbb7-559c-b127-77d2262df800,movie,映画,えいが,,noun,,5,2022-07-24,177,GENKI3_L03,entertainment noun genki3-l03
aa05a718-c2a5-5083-9c3d-b0e4d1bd09a8,music,音楽,おんがく,,noun,,5,2022-07-24,178,GENKI3_L03,entertainment noun genki3-l03
3bef2c81-886b-5bbd-9f1b-dfc94288bea2,magazine,雑誌,ざっし,,noun,,5,2022-07-24,179,GENKI3_L03,entertainment noun genki3-l03
bbf5a302-a23c-5142-b721-2aa90ff1e8dc,sports,スポーツ,すぽおつ,,noun,,5,2022-07-24,180,GENKI3_L03,entertainment noun genki3-l03
738002f3-36da-5668-8a8b-46415de8cd52,date (romantic),デート,でえと,,noun,,3,2022-07-24,181,GENKI3_L03,entertainment noun genki3-l03
8f790b97-9843-5efe-b338-e1c37618c616,tennis,テニス,てにす,,noun,,4,2022-07-24,182,GENKI3_L03,entertainment noun genki3-l03
5ca8a07b-ac34-5789-ab4a-8bd29d51929c,TV,テレビ,てれび,,noun,,5,2022-07-24,183,GENKI3_L03,entertainment noun genki3-l03
b3e732b3-61c4-574d-8901-b1c74076b5ea,ice cream,アイスクリーム,あいすくりいむ,,noun,,3,2022-07-24,184,GENKI3_L03,food noun genki3-l03
720a22a5-3132-56e6-8380-03a20e2a4af1,hamburger,ハンバーガー,はんばあがあ,,noun,,,2022-07-24,185,GENKI3_L03,food noun genki3-l03
dbf81e7a-c846-5129-b017-a31ad90eb752,sake; alcohol,お酒,おさけ,,noun,,5,2022-07-24,186,DUO_01_02 DUO_U01 GENKI3_L03,food noun duo-01-02 duo-u01 genki3-l03
4b6153f0-1c2e-5330-94dc-e71afa17d386,green tea,お茶,おちゃ,,noun,,5,2022-07-24,187,DUO_01_04 DUO_U02 GENKI3_L03,food noun duo-01-04 duo-u02 genki3-l03
c675acf7-4ab1-5a0a-beb3-e65aff83932a,coffee,コーヒー,こおひい,,noun,,5,2022-07-24,188,GENKI3_L03,food noun genki3-l03
ff69f94e-49fa-5015-a8e8-6bdab429f087,water,水,みず,,noun,,5,2022-07-24,189,GENKI3_L03,food noun genki3-l03
455c3d21-e4c5-5cae-a4b1-2f4a0b988e50,breakfast,朝ご飯,あさごはん,,noun,,5,2022-07-24,190,GENKI3_L03,food noun genki3-l03
43903683-a322-530c-88e1-a1c406296be6,lunch,昼ご飯,ひるごはん,,noun,,5,2022-07-24,191,GENKI3_L03,food noun genki3-l03
4e1fc6f4-772d-5a1f-8391-5453bcbf4817,dinner,晩御飯,ばんごはん,,noun,,5,2022-07-24,192,GENKI3_L03,food noun genki3-l03
e6aa13b6-6f6a-57db-8433-701ba55fa918,home; house,家,いえ,,noun,,5,2022-07-24,193,DUO_02_04 DUO_U07 GENKI3_L03,place noun duo-02-04 duo-u07 genki3-l03
522046f3-2cfa-565e-a8d5-15f048b49776,my place,うち,うち,,noun,,,2022-07-24,194,GENKI3_L03,place noun genki3-l03
c5ebd7d9-06b2-596e-96f5-7366810ea78c,cafe,カフェ,かふぇ,,noun,,,2022-07-24,195,GENKI3_L03,place noun genki3-l03
31496757-bfb5-571a-af27-27f055912c92,"datyime; noon, middday",昼,ひる,,noun,,5,2022-08-12,196,DUO_01_03 DUO_U02,time noun duo-01-03 duo-u02
fa96658e-3cc1-5c40-8c89-f68088f73e5d,evening,晩,ばん,,noun,,5,2022-08-28,197,,time noun
c0e2e0ee-6d57-53c2-a654-7d23db9d1709,night,夜,よる,,noun,,5,2022-08-12,198,DUO_01_02 DUO_U01,time noun duo-01-02 duo-u01
3972d239-6e9a-5163-bf43-c4a2b81783db,tomorrow,明日,あした,,noun,,5,2022-07-24,199,GENKI3_L03,time noun genki3-l03
a4dbf3ac-a372-58a7-b9ac-a7f018ba587c,today,今日,きょう,,noun,,5,2022-07-24,200,GENKI3_L03,time noun genki3-l03
b415c8ff-d8fb-5e40-9a89-ed5fa1997831,morning,朝,あさ,,noun,,5,2022-07-24,201,GENKI3_L03,time noun genki3-l03
e872c853-3159-56b7-834e-066e364a5782,this evening; tonight,今晩,こんばん,,noun,,5,2022-07-24,202,GENKI3_L03,time noun genki3-l03
7ec8469c-ee0f-5a33-9f9f-e025e6cffdd0,every day,毎日,まいにち,,noun,,5,2022-07-24,203,GENKI3_L03,time noun genki3-l03
1efcd811-18f8-5b64-be29-9f46fbef3286,every morning,毎朝,まいあさ,,noun,,5,2022-07-24,204,DUO_02_03 DUO_U07,time noun duo-02-03 duo-u07
9e1ccd85-e76b-559b-9c13-ac2202a04849,every night,毎晩,まいばん,,noun,,5,2022-07-24,205,GENKI3_L03,time noun genki3-l03
788e64aa-46ee-574d-aad9-83c8b56bc40a,weekend,週末,しゅうまつ,,noun,,,2022-07-24,206,GENKI3_L03,time noun genki3-l03
f7d20fe3-57b3-5e6d-85f6-5b54b0ba7088,Saturday,土曜日,どようび,,noun,,5,2022-07-24,207,GENKI3_L03,time noun genki3-l03
61637bb4-cc4a-52be-86fa-7fb678ab6e62,Sunday,日曜日,にちようび,,noun,,5,2022-07-24,208,GENKI3_L03,time noun genki3-l03
f05e2adf-83c4-5ccf-a74a-fbd5664dceb1,when,いつ,いつ,,noun,,5,2022-07-24,209,GENKI3_L03,time noun genki3-l03
50cbf96a-57d3-5f45-b5fc-e415ff57717a,to go,行く,いく,,verb,godan verb,5,2022-07-24,210,DUO_02_03 DUO_U07 GENKI3_L03,verb godan-verb duo-02-03 duo-u07 genki3-l03
243bdf44-b101-5d5d-bc51-a4f5c1c03bc3,to go back; to return,帰る,かえる,,verb,godan verb,5,2022-07-24,211,GENKI3_L03,verb godan-verb genki3-l03
27c14160-d0d6-51f8-b7b1-9172cf8b84d2,to listen; to hear; to ask,聞く,きく,,verb,godan verb,5,2022-07-24,212,GENKI3_L03,verb godan-verb genki3-l03
b8a9c502-6f50-5d50-96f1-417feef69161,to drink; to swallow,飲む,のむ,,verb,godan verb,5,2022-07-24,213,DUO_02_03 DUO_U07 GENKI3_L03,verb godan-verb duo-02-03 duo-u07 genki3-l03
87e72b5b-0332-5b61-b21c-ea8cc6a05c1f,to speak; to talk,話す,はなす,,verb,godan verb,5,2022-07-24,214,GENKI3_L03,verb godan-verb genki3-l03
615aadf7-6900-5c48-814a-d6cc0884ae86,to read,読む,よむ,,verb,godan verb,5,2022-07-24,215,DUO_01_02 DUO_U01 GENKI3_L03,verb godan-verb duo-01-02 duo-u01 genki3-l03
184de362-74cc-5125-a9b9-8658bb577f7d,to wear,着る,きる,,verb,ichidan verb,5,2022-08-12,216,DUO_01_02 DUO_U01,verb ichidan-verb duo-01-02 duo-u01
bd0e8ffa-f7cd-5b27-8481-6ecb87512f6c,to get up,起きる,おきる,,verb,ichidan verb,5,2022-07-24,217,DUO_02_03 DUO_U07 GENKI3_L03,verb ichidan-verb duo-02-03 duo-u07 genki3-l03
28166f6b-3aba-5230-9bd4-18e1a467bc3f,to eat,食べる,たべる,,verb,ichidan verb,5,2022-07-24,218,DUO_02_03 DUO_U07 GENKI3_L03,verb ichidan-verb duo-02-03 duo-u07 genki3-l03
45b4593b-f7a0-516e-84c4-68c7a7099243,to sleep; to go to sleep,寝る,ねる,,verb,ichidan verb,5,2022-07-24,219,DUO_02_03 DUO_U07 GENKI3_L03,verb ichidan-verb duo-02-03 duo-u07 genki3-l03
66e4cf05-72cd-512b-a462-05f4e69906b5,to see; to look at; to watch,見る,みる,,verb,ichidan verb,5,2022-07-24,220,GENKI3_L03,verb ichidan-verb genki3-l03
10567940-e3bb-5257-b33c-ae9976bfaddd,to come,来る,くる,,verb,irregular verb,5,2022-07-24,221,GENKI3_L03,verb irregular-verb genki3-l03
5800b221-4eb5-5331-8c6c-413e2d08c007,to do,する,する,,verb,irregular verb,5,2022-07-24,222,GENKI3_L03,verb irregular-verb genki3-l03
9e9dc42e-df1e-5ace-948a-9dce72caaceb,to study,勉強する,べんきょうする,,verb,irregular verb,5,2022-07-24,223,GENKI3_L03,verb irregular-verb genki3-l03
6e231f76-5724-5b3c-acfc-cdee6e2eb3a6,yes; umm,ええ,ええ,,expression,,5,2022-07-24,224,GENKI3_L03,expression genki3-l03
349836a3-2523-5f85-a7c1-f85e49c73f27,good,いい,いい,,adjective,i adjective,5,2022-07-24,225,GENKI3_L03,adjective i-adjective genki3-l03
fc5427a3-a54b-5c04-8b36-a570b8e7a72b,early,早い,はやい,,adjective,i adjective,5,2022-07-24,226,GENKI3_L03,adjective i-adjective genki3-l03
311f8bec-e54c-5317-8880-dfd3e39d23a7,not much,あまり,あまり,,adverb,,5,2022-07-24,227,GENKI3_L03,adverb genki3-l03
1e68ea18-9d69-5761-a463-510eab20d1d3,not at all,全然,ぜんぜん,,adverb,,3,2022-07-24,228,GENKI3_L03,adverb genki3-l03
818210e0-641a-56f3-9241-7d24504480e2,usually,たいてい,たいてい,大抵,adverb,,4,2022-07-24,229,GENKI3_L03,adverb genki3-l03
b8b492d0-5612-5ac1-bb4d-15f03e959c89,a little,ちょっと,ちょっと,一寸,adverb,,5,2022-07-24,230,GENKI3_L03,adverb genki3-l03
02115b33-cd19-587a-a3f2-446dea254e33,sometimes,時々,ときどき,,adverb,,5,2022-07-24,231,GENKI3_L03,adverb genki3-l03
d7dc5e63-a1ca-58e6-9c31-047e23342953,often; much,よく,よく,良く,adverb,,,2022-07-24,232,GENKI3_L03,adverb genki3-l03
31df08c1-4538-5a5f-aa61-af9e88805bd5,that's so; isn't it?,そうですね,そうですね,,expression,,,2022-07-24,233,GENKI3_L03,expression genki3-l03
7d85fe8c-2226-573f-a219-0f2def303b50,but,でも,でも,,conjunction,,5,2022-07-24,234,GENKI3_L03,conjunction genki3-l03
4fe504e0-3bf5-5480-98e6-5e626dddc417,"How about...?, How is...?",どうですか,どうですか,,expression,,,2022-07-24,235,GENKI3_L03,expression genki3-l03
50ec881b-73e0-502b-8316-3d67e8dababb,everyone; everybody,みんな,みんな,皆,noun,,5,2022-07-24,236,,noun
f5f775ad-523f-5888-b269-fcb13c1c1051,i'm okay; no problem,大丈夫,だいじょうぶ,,expression,,5,2022-07-24,237,GENKI3_L05,expression genki3-l05
6ae314ed-22ae-5a5f-8e43-c5165e6eb3a1,I'm okay; no thank you; it's all right,大丈夫です,だいじょうぶです,,expression,,,2022-07-24,238,,expression
8640d0ab-1efc-5b18-a49c-564f8e53d65c,little quantity; few,少し,すこし,,adverb,,5,2022-07-24,239,,adverb
ecb81156-ea05-44c8-bea0-9e5c199c1c4b,"again, once more; also, too, as well",また,また,又,adverb,,5,2022-08-08,240,,adverb
820e130a-a772-413e-a754-d1a0021bbcf5,bye; see you again later,またね,またね,,interjection,,,2022-08-08,241,,interjection
82223749-3af6-4348-b0f0-a0addad0ddf2,bye; see you,じゃね,じゃあね／じゃね,,interjection,,,2022-08-08,242,,interjection
f64a8d64-a48c-5f1e-b7f0-e9e805646472,"congratulations, well done, best wishes",おめでとう,おめでとう,,interjection,,3,2022-08-08,243,,interjection
a8f00f2e-c5dc-58d6-8225-376fbd35544f,to persist; to do one's best; to keep at it,頑張る,がんばる,,verb,godan verb,,2022-08-12,244,,verb godan-verb
dbecb5a9-82dd-5c17-ba84-c7887cf58ce8,like,好き,すき,,adjective,na adjective,5,2022-08-12,245,DUO_01_02 DUO_U01,adjective na-adjective duo-01-02 duo-u01
9723a3d5-9c7a-5674-a377-5d5c1220438d,thump-thump; to beat fast,ドキドキ,どきどき,,adverb,,2,2022-08-12,246,,adverb
114b67a6-53f1-58a1-bacd-29661af2a808,spring,春,はる,,noun,,5,2022-08-12,247,,season noun
cd1adf28-7497-5c5f-ab0f-ecfaedc6e345,summer,夏,なつ,,noun,,5,2022-08-12,248,DUO_01_02 DUO_U01,season noun duo-01-02 duo-u01
580fd4b9-e1ae-5e7b-a257-25f2fa55a899,fall,秋,あき,,noun,,5,2022-08-12,249,,season noun
f9e87b50-2575-5141-98c9-1d6f96fa0ade,winter,冬,ふゆ,,noun,,5,2022-08-12,250,DUO_01_02 DUO_U01,season noun duo-01-02 duo-u01
300c2bc3-fa11-54b9-a12f-1f663986f8ce,white,白,しろ,,noun,,5,2022-08-12,251,DUO_01_01 DUO_U01,color noun duo-01-01 duo-u01
48b7e73f-4a0c-56bb-8cd6-bf2ed57ed92c,black,黒,くろ,,noun,,5,2022-08-12,252,,color noun
e65aae18-dc90-5f41-aa96-e40680a12452,red,赤,あか,,noun,,5,2022-08-12,253,DUO_01_01 DUO_U01,color noun duo-01-01 duo-u01
12290cb0-5c39-5b53-8353-e0404724200b,blue,青,あお,,noun,,5,2022-08-12,254,DUO_01_01 DUO_U01,color noun duo-01-01 duo-u01
b5431148-e71a-55b1-a42f-cbf2f029c146,yellow,黄色,きいろ,,noun,,5,2022-08-12,255,,color noun
fd431252-3f59-5b66-b3b2-f078528bbf06,orange,オレンジ,おれんじ,,noun,,1,2022-08-12,256,,color noun
dee5b761-7b7a-5723-8e66-8fe9e0b2c2ea,green,緑,みどり,,noun,,5,2022-08-12,257,,color noun
03137815-af09-4ff0-84a7-622d92cf600c,kitchen,台所,だいどころ,,noun,,5,2022-05-30,258,DUO_02_04 DUO_U07,home noun duo-02-04 duo-u07
f6d9d4a3-811d-4ab1-80e1-8f979c4b483c,room,部屋,へや,,noun,,5,2022-05-30,259,DUO_02_04 DUO_U07 GENKI3_L05,home noun duo-02-04 duo-u07 genki3-l05
f31e6384-d4e9-4a67-b12e-e08cddfdba29,bath(tub),風呂,ふろ,,noun,,5,2022-05-30,260,DUO_02_04 DUO_U07,home noun duo-02-04 duo-u07
0079d5eb-c8e1-4f3b-9105-51054a2c0b8a,bedroom,寝室,しんしつ,,noun,,,2022-05-30,261,DUO_02_04 DUO_U07,home noun duo-02-04 duo-u07
b04ef471-2292-4ca7-a470-4829fb116b8a,window,窓,まど,,noun,,5,2022-05-30,262,DUO_02_04 DUO_U07,home noun duo-02-04 duo-u07
c08c0aff-7835-4c0a-a560-cd8e627c3a90,yard; garden,庭,にわ,,noun,,5,2022-05-30,263,DUO_02_04 DUO_U07,home noun duo-02-04 duo-u07
9e935991-a6f7-4383-b8a0-9376d7af8298,chair,椅子,いす,,noun,,5,2022-05-30,264,DUO_02_04 DUO_U07 GENKI3_L04,home noun duo-02-04 duo-u07 genki3-l04
2f7263b8-e1dd-4c09-94d0-7ad22fe82a5b,sofa,ソファー,そふぁあ,,noun,,3,2022-05-30,265,DUO_02_04 DUO_U07,home noun duo-02-04 duo-u07
068b1a67-d6a5-4790-a264-febfbccc06c2,desk,机,つくえ,,noun,,5,2022-05-30,266,DUO_02_04 DUO_U07 GENKI3_L04,home noun duo-02-04 duo-u07 genki3-l04
7361012a-f230-444c-babe-48449c5bc79d,pet,ペット,ペット,,noun,,5,2022-05-30,267,DUO_02_04 DUO_U07,animal noun duo-02-04 duo-u07
f9f3b546-f023-4b35-9db2-068f8143c41e,dog,犬,いぬ,,noun,,5,2022-05-30,268,DUO_02_04 DUO_U07 GENKI3_L04,animal noun duo-02-04 duo-u07 genki3-l04
5399ca2c-f192-40b6-9b69-28dc1de577c8,cat,猫,ねこ,,noun,,5,2022-05-30,269,DUO_02_04 DUO_U07 GENKI3_L04,animal noun duo-02-04 duo-u07 genki3-l04
f5b2d28f-d519-4138-a9d0-5c99b82d09af,bird,鳥,とり,,noun,,5,2022-05-30,270,DUO_02_04 DUO_U07,animal noun duo-02-04 duo-u07
9704386f-fba7-4008-b079-fc541fb9c0dc,puppy,子犬,こいぬ,,noun,,,2022-05-30,271,DUO_02_04 DUO_U07,animal noun duo-02-04 duo-u07
63a5b1e8-d69e-4f78-9fa1-f6ed248b872b,kitten,子猫,こねこ,,noun,,,2022-05-30,272,DUO_02_04 DUO_U07,animal noun duo-02-04 duo-u07
2541eb3b-87ad-5c3c-8450-a62f59071835,rabbit,うさぎ,うさぎ,兎,noun,,3,2022-08-12,273,,animal noun
5c312431-d91a-5f48-8325-6af1228e5478,fox,狐,きつね,,noun,,,2022-09-02,274,,animal noun
3ab6c13d-cea6-51c9-8cc8-727dfb4074c0,racoon dog,狸,たぬき,,noun,,,2022-09-02,275,,animal noun
93849573-7b32-4df3-a3b9-a15fb7555627,"counter for birds, rabbits, etc",〜羽,〜わ,,counter,,3,2022-05-30,276,DUO_02_04 DUO_U07,animal counter duo-02-04 duo-u07
6432ab47-a4a0-487f-89ad-b37fce084c74,"she, her",彼女,かのじょ,,pronoun,,4,2022-08-08,277,DUO_02_07 DUO_U09,pronoun duo-02-07 duo-u09
794880bc-1fa2-4fb8-9fa0-bd04c175bbee,"him, he",彼,かれ,,pronoun,,4,2022-08-08,278,DUO_02_07 DUO_U09,pronoun duo-02-07 duo-u09
46260a68-5466-4f70-9b0b-968d8143848f,"they, them",彼ら,かれら,,pronoun,,3,2022-08-08,279,DUO_02_07 DUO_U09,pronoun duo-02-07 duo-u09
7592b181-b6f1-41f0-b618-4ae67ab38b21,"...plural (person, animal)",〜たち,〜たち,〜達,suffix,,,2022-08-08,280,DUO_02_07 DUO_U09,suffix duo-02-07 duo-u09
bd6d533d-c173-49c5-95c7-85fe90dd38a6,"I (male, casual)",僕,ぼく,,pronoun,,4,2022-08-08,281,DUO_02_07 DUO_U09,pronoun duo-02-07 duo-u09
f6c1721c-c476-5815-8e77-f666aab0b5d7,"I (femaie, casual)",あたし,あたし,,pronoun,,1,2022-09-07,282,GENKI3_L05,pronoun genki3-l05
e2a94266-387e-5b7d-8fb2-fe52967f09a8,we (male casual),僕ら,ぼくら,,pronoun,,,2022-09-17,283,,pronoun
d76d62e1-99d0-5dc4-b8c5-4060a40be4e4,we (casual),私たち,わたしたち,,pronoun,,,2022-09-17,284,,pronoun
cb3a6f64-b0e8-5736-aae1-9088a0af6eb1,"we (formal, written)",我々,われわれ,,pronoun,,3,2022-09-17,285,,pronoun
2037e05e-e3cc-56d5-b966-458046cfb035,mountain,山,やま,,noun,,5,2022-08-12,286,LULI_KANJI_L01,noun luli-kanji-l01
963e3282-5c51-588f-9dac-d5226e182f10,river,川,かわ,,noun,,5,2022-08-12,287,LULI_KANJI_L01,noun luli-kanji-l01
2e1d445c-bc7c-558d-9eb4-c97cdb6f5898,flame (blaze); flame (of passion),炎,ほのお／ほむら,,noun,,3,2022-08-12,288,,noun
047bba20-3388-59ec-b67c-97aeb0d3c257,fire,火,ひ,,noun,,3,2022-08-12,289,LULI_KANJI_L01,noun luli-kanji-l01
9a991eae-f1be-5494-a018-23249ea18b15,man; male,男,おとこ,,noun,,,2022-08-12,290,LULI_KANJI_L01,noun luli-kanji-l01
d74412ce-8367-5c45-919d-4d992829de66,woman; female,女,おんあ,,noun,,,2022-08-12,291,LULI_KANJI_L01,noun luli-kanji-l01
865bd41e-4912-5b3b-97e2-d7bb548ebc54,child; kid,〜子,〜こ,,suffix,,4,2022-08-15,292,LULI_KANJI_L01,suffix luli-kanji-l01
6e4a003e-4cc6-5fb4-bd16-99b201631b2b,"confections, sweets, candy, cake",お菓子,おかし,,noun,,5,2022-08-15,293,,noun
6437fff2-42a0-5909-9bf4-68dd05303d0f,(hard) candy,飴,あめ,,noun,,5,2022-08-15,294,,noun
38a615c6-b9b1-5a56-8df9-f32d3423f0e2,rain,雨,あめ,,noun,,5,2022-08-15,295,LULI_KANJI_L01,weather noun luli-kanji-l01
a29a3d3c-77a8-51db-98a4-020a58c0c9fa,sky (physical),空,そら,,noun,,5,2022-08-15,296,LULI_KANJI_L01,weather noun luli-kanji-l01
ccb7a98d-7140-5e41-ac65-a7116f9f96f3,heavans; sky (spiritual),天,てん,,noun,,5,2022-08-15,297,LULI_KANJI_L01,weather noun luli-kanji-l01
356c71d3-c158-58cf-a42d-7efab762472b,soil; earth,土,つち,,noun,,3,2022-08-15,298,LULI_KANJI_L01,noun luli-kanji-l01
b05a993b-f894-5720-a08d-031191ad57e5,ground; land; territory,地,ち,,noun,,3,2022-08-15,299,LULI_KANJI_L02,noun luli-kanji-l02
11d88f21-b92c-524a-a750-e3b3eb5db233,north,北,きた,,noun,,5,2022-08-15,300,LULI_KANJI_L01,compass-direction noun luli-kanji-l01
787954e6-c587-5148-afa9-69de0df5a195,south,南,みなみ,,noun,,5,2022-08-15,301,LULI_KANJI_L01,compass-direction noun luli-kanji-l01
72e6a9e9-44f5-516c-9543-5c0754218c8e,east,東,ひがし,,noun,,5,2022-08-15,302,LULI_KANJI_L01,compass-direction noun luli-kanji-l01
f01992dc-39c8-5478-97f3-80052a1215f8,west,西,にし,,noun,,5,2022-08-15,303,LULI_KANJI_L01,compass-direction noun luli-kanji-l01
fbd9dcaa-2454-526e-b8a1-4b4e68fed07a,tree; shrub; bush,木,き,,noun,,5,2022-08-15,304,LULI_KANJI_L01,noun luli-kanji-l01
5fbad03e-b5f7-51ea-998a-d8e68b87a332,rice field,田,た,,noun,,3,2022-08-15,305,LULI_KANJI_L01,noun luli-kanji-l01
4769746e-d143-5e87-bfe8-841622ac2659,cherry tree; cherry blossom,桜,さくら,,noun,,3,2022-08-31,306,,noun
39007001-a5bd-5f32-b00a-41b88d6dcb04,want,欲しい,ほしい,,adjective,i adjective,5,2022-08-12,307,DUO_01_02 DUO_U01,adjective i-adjective duo-01-02 duo-u01
